RegionID,RegionName,City,State,Metro,CountyName,2019-02,price_log
269599,Near West Side,Chicago,IL,Chicago-Naperville-Elgin,Cook County,363700,5.560743301054712
46015,Kenmore,Boston,MA,Boston-Cambridge-Newton,Suffolk County,586800,5.768490105171245
270188,Central West End,Saint Louis,MO,St. Louis,Saint Louis City,322400,5.508395033133053
267954,North Gateway,Phoenix,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,376200,5.57541879121436
271181,Grays Ferry,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,128000,5.107209969647869
763777,Sunset Park,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1904500,6.279780976996965
272738,Alamo Farmsteads-Babcock Road,San Antonio,TX,San Antonio-New Braunfels,Bexar County,196900,5.294245716138118
274910,Oleander Sunset,Bakersfield,CA,Bakersfield,Kern County,157600,5.197556213153536
753746,South Campus,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,160800,5.206286044412432
407493,North Shore,Miami Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,259900,5.414806279501013
273782,Franklin Park,Toledo,OH,Toledo,Lucas County,110600,5.043755126968679
250382,Crossroads,Bellevue,WA,Seattle-Tacoma-Bellevue,King County,721300,5.858115932190066
274425,Mariposa,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,606600,5.782902405974645
271220,Squirrel Hill South,Pittsburgh,PA,Pittsburgh,Allegheny County,338900,5.5300715688373785
271635,West University,Austin,TX,Austin-Round Rock,Travis County,266300,5.425371166438941
403325,Galewood,Chicago,IL,Chicago-Naperville-Elgin,Cook County,261300,5.4171394097273255
403481,Sixteenth Street Heights,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,732900,5.865044721693099
269306,Downtown,Atlanta,GA,Atlanta-Sandy Springs-Roswell,Fulton County,225600,5.353339095311305
117980,Scripps Ranch,San Diego,CA,San Diego-Carlsbad,San Diego County,805000,5.905795880367869
417224,Anaheim Resort,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange County,511900,5.709185129550246
155325,Pawtucketville,Lowell,MA,Boston-Cambridge-Newton,Middlesex County,302100,5.480150725273281
270968,Windsor Terrace,New York,NY,New York-Newark-Jersey City,Kings County,1268600,6.103324707061445
251060,Lake Hills,Bellevue,WA,Seattle-Tacoma-Bellevue,King County,782100,5.8932622858879915
275179,Rita Ranch,Tucson,AZ,Tucson,Pima County,207200,5.316389751073196
273803,Gandy-Sun Bay South,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,237600,5.375846436309156
120904,Fair Haven,New Haven,CT,New Haven-Milford,New Haven County,147700,5.169380495311949
417220,Creekside - Wagner,Stockton,CA,Stockton-Lodi,San Joaquin County,331300,5.52022143588196
416968,West Oak Hill,Austin,TX,Austin-Round Rock,Travis County,413500,5.616475513888566
116921,North Clairemont,San Diego,CA,San Diego-Carlsbad,San Diego County,649900,5.812846536967071
115622,Hillcrest,San Diego,CA,San Diego-Carlsbad,San Diego County,545600,5.736874361648423
274795,Northwest,Corpus Christi,TX,Corpus Christi,Nueces County,155400,5.191451014464896
15126,Kenmore,Tonawanda,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,158600,5.200303182981585
274579,Montclare,Chicago,IL,Chicago-Naperville-Elgin,Cook County,252500,5.402261382454681
273252,Traffic Circle,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,603100,5.780389328470953
268672,Hampden South,Denver,CO,Denver-Aurora-Lakewood,Denver County,438600,5.642068627341504
271633,West End,Billings,MT,Billings,Yellowstone County,225000,5.352182518111363
273567,East Side,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,396300,5.59802407233419
274206,Kuliouou-Kalani Iki,Honolulu,HI,Urban Honolulu,Honolulu County,1446000,6.160168292958512
275103,Provincetowne,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,321600,5.507316040076414
270954,Union Square,Somerville,MA,Boston-Cambridge-Newton,Middlesex County,725400,5.860577551244416
267629,Jefferson,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,203800,5.309204179670408
275961,West Colorado Springs,Colorado Springs,CO,Colorado Springs,El Paso County,308300,5.488973524726508
272991,Bluffview,Dallas,TX,Dallas-Fort Worth-Arlington,Dallas County,553900,5.743431365146684
272876,Bay View,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,190100,5.278982116865443
202042,MacArthur,Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,211300,5.324899497052313
275041,Pioneer Park,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,226400,5.3548764225162335
54331,Sayville,Islip,NY,New York-Newark-Jersey City,Suffolk County,417200,5.6203442997544935
274461,McCullough Hills,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,349200,5.543074235033532
273179,Centerville,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,878400,5.9436923271060165
264176,Totowa,Paterson,NJ,New York-Newark-Jersey City,Passaic County,240300,5.3807537708039
51820,East Weymouth,Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,377000,5.576341350205793
274797,Northwest,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,574200,5.7590631881604875
276627,Valley View,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,230900,5.3634239329171765
271410,Greater Third Ward,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,208400,5.318897714627487
270899,North Park,Buffalo,NY,Buffalo-Cheektowaga-Niagara Falls,Erie County,203300,5.308137378638039
762533,Washington Manor,San Leandro,CA,San Francisco-Oakland-Hayward,Alameda County,662000,5.8208579894397
50348,Cambria Heights,New York,NY,New York-Newark-Jersey City,Queens County,465800,5.668199484198662
275485,Southside,Columbus,OH,Columbus,Franklin County,115800,5.063708559391418
270810,Carnegie Hill,New York,NY,New York-Newark-Jersey City,New York County,1716400,6.2346185058606345
403303,Gold Coast,Chicago,IL,Chicago-Naperville-Elgin,Cook County,332700,5.522052800868822
269587,Irving Park,Chicago,IL,Chicago-Naperville-Elgin,Cook County,393200,5.594613509160098
268287,Logan Heights,San Diego,CA,San Diego-Carlsbad,San Diego County,409300,5.6120417446452695
268919,Chimney Lakes,Jacksonville,FL,Jacksonville,Duval County,193800,5.287353772714747
343866,Hillsborough,Raleigh,NC,Raleigh,Wake County,597200,5.776119799052988
273257,City Center,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,524600,5.719828286254335
28656,Hyannis,Barnstable,MA,Barnstable Town,Barnstable County,312700,5.495127881242933
124797,Hunters Creek,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,308000,5.488550716500444
403367,Scottsdale,Chicago,IL,Chicago-Naperville-Elgin,Cook County,192200,5.2837533833325265
268577,Weber Ranch,Stockton,CA,Stockton-Lodi,San Joaquin County,314800,5.498034723687027
396857,Finn Hill,Kirkland,WA,Seattle-Tacoma-Bellevue,King County,716400,5.855155577176994
268337,Nob Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1460800,6.164590760190224
417895,The Groves,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,314800,5.498034723687027
264525,Irvington,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,132800,5.123198075031999
268007,Artesia Pilar,Santa Ana,CA,Los Angeles-Long Beach-Anaheim,Orange County,532700,5.72648269678483
275222,Rock Creek,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,255100,5.40671045860979
403142,Cheviot Hills,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2048900,6.3115207624480485
38625,Fruitville,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota County,275500,5.440121603187804
215211,Roxborough,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,237900,5.376394442037266
753745,South Burbank,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,153800,5.186956335465412
201414,Hyde Park,Cincinnati,OH,Cincinnati,Hamilton County,378000,5.577491799837225
200713,Firestone Park,Akron,OH,Akron,Summit County,73900,4.868644438394826
7165,South Paterson,Paterson,NJ,New York-Newark-Jersey City,Passaic County,277600,5.443419461782817
276601,Tall Timbers-Brechtel,New Orleans,LA,New Orleans-Metairie,Orleans Parish,207900,5.317854489331469
416302,Alamitos Beach,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,421500,5.624797578960761
274836,Oak Park,San Diego,CA,San Diego-Carlsbad,San Diego County,436900,5.640382044709568
271201,Ogontz,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,110800,5.044539760392411
270176,Whittier,Minneapolis,MN,Minneapolis-St. Paul-Bloomington,Hennepin County,182200,5.260548372636979
268273,Magnolia Center,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,372400,5.571009672309305
275071,Poplar Grove,Salt Lake City,UT,Salt Lake City,Salt Lake County,248000,5.394451680826216
416184,Greater Pinellas Point,Saint Petersburg,FL,Tampa-St. Petersburg-Clearwater,Pinellas County,242600,5.384890796530554
753785,South Emerson,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,153800,5.186956335465412
217363,Wynnefield,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,161700,5.208710019906401
117447,Portola,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1129600,6.052924683707729
35961,Rockaway Park,New York,NY,New York-Newark-Jersey City,Queens County,511300,5.708675792726537
118904,Western Addition,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1055900,6.023622789879007
268304,Miramar Ranch North,San Diego,CA,San Diego-Carlsbad,San Diego County,874100,5.941561120236071
271439,Independence Heights,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,154700,5.189490313699367
153287,Sandy Hill,Paterson,NJ,New York-Newark-Jersey City,Passaic County,216200,5.334855689617291
623418,Central Weymouth,Weymouth,MA,Boston-Cambridge-Newton,Norfolk County,407100,5.6097011023793995
154868,Liberty Heights,Springfield,MA,Springfield,Hampden County,150100,5.176380692243271
268899,Boulevard Heights,Hollywood,FL,Miami-Fort Lauderdale-West Palm Beach,Broward County,278200,5.444357125656028
269220,Villages of Palm Beach Lakes,West Palm Beach,FL,Miami-Fort Lauderdale-West Palm Beach,Palm Beach County,160700,5.206015876763344
403228,Hillcrest,New York,NY,New York-Newark-Jersey City,Queens County,803400,5.904931827395653
275553,St.Johns,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,358300,5.554246808166111
269590,Lincoln Park,Chicago,IL,Chicago-Naperville-Elgin,Cook County,467300,5.669595781024313
753841,Parkwood Manor,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,217700,5.337858429041094
274376,Lowry Park Central,Tampa,FL,Tampa-St. Petersburg-Clearwater,Hillsborough County,174200,5.241048150671644
223139,Seven Oaks,Columbia,SC,Columbia,Richland County,149800,5.175511813363448
251109,Lea Hill,Auburn,WA,Seattle-Tacoma-Bellevue,King County,432700,5.636186895198724
268771,Virginia Village,Denver,CO,Denver-Aurora-Lakewood,Denver County,478400,5.679791170980354
753774,Augusta-New Augusta,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,171400,5.23401081758718
272785,Arden Heights,New York,NY,New York-Newark-Jersey City,Richmond County,464000,5.666517980554881
252549,Bear Creek,Irving,TX,Dallas-Fort Worth-Arlington,Dallas County,257500,5.4107772333772095
272885,Bayview,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,924900,5.966094779446171
403559,Afton Oaks - River Oaks Area,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,1023100,6.009918084665902
114283,Cherryland,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,610100,5.785401024992388
43845,Alderwood Manor,Lynnwood,WA,Seattle-Tacoma-Bellevue,Snohomish County,530300,5.724521627118563
252303,Westpark,Roseville,CA,Sacramento--Roseville--Arden-Arcade,Placer County,500600,5.699490845272204
271904,Lincoln Heights,Spokane,WA,Spokane-Spokane Valley,Spokane County,232100,5.3656751404559175
234390,Joaquin,Provo,UT,Provo-Orem,Utah County,256600,5.40925665203891
269570,Ashburn,Chicago,IL,Chicago-Naperville-Elgin,Cook County,166000,5.220108088040055
268414,Potrero Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1518200,6.181328987089734
273182,Central,Fresno,CA,Fresno,Fresno County,126300,5.101403350555331
762370,Acre,Lowell,MA,Boston-Cambridge-Newton,Middlesex County,229400,5.360593413565248
276010,Western Branch South,Chesapeake,VA,Virginia Beach-Norfolk-Newport News,Chesapeake City,284200,5.453624073591451
121155,Mill Hill,Bridgeport,CT,Bridgeport-Stamford-Norwalk,Fairfield County,126300,5.101403350555331
268962,Downtown,Miami,FL,Miami-Fort Lauderdale-West Palm Beach,Miami-Dade County,349500,5.5434471800817
139408,McKinley Park,Chicago,IL,Chicago-Naperville-Elgin,Cook County,247600,5.39375064034808
268338,Noe Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,2134700,6.329336850087424
738018,Central Franklin,Franklin,TN,Nashville-Davidson--Murfreesboro--Franklin,Williamson County,364700,5.561935763313781
275929,Washington Square,Syracuse,NY,Syracuse,Onondaga County,50600,4.704150516839799
32192,Jamaica Estates,New York,NY,New York-Newark-Jersey City,Queens County,1159400,6.064233296034753
268689,Mar Lee,Denver,CO,Denver-Aurora-Lakewood,Denver County,325200,5.5121505369220305
273828,Glen Eden,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,664000,5.8221680793680175
268774,Washington Virginia Vale,Denver,CO,Denver-Aurora-Lakewood,Denver County,433200,5.636688447953283
276138,Woodlawn,Chicago,IL,Chicago-Naperville-Elgin,Cook County,153600,5.186391215695493
270811,Carroll Gardens,New York,NY,New York-Newark-Jersey City,Kings County,1275100,6.105544245746573
761634,Greater Alberta,Tuscaloosa,AL,Tuscaloosa,Tuscaloosa County,126200,5.101059354908116
23566,Azalea Park,Orlando,FL,Orlando-Kissimmee-Sanford,Orange County,197900,5.296445794206396
271079,Cully,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,383500,5.5837653682849995
121704,Dupont Circle,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,428400,5.631849462159818
270857,Hunters Point,New York,NY,New York-Newark-Jersey City,Queens County,1165600,6.066549538761934
17876,East Islip,Islip,NY,New York-Newark-Jersey City,Suffolk County,418200,5.621384028481653
272951,Beverly,Chicago,IL,Chicago-Naperville-Elgin,Cook County,334400,5.524266268766978
274950,Palolo,Honolulu,HI,Urban Honolulu,Honolulu County,892500,5.950608224784231
422900,Villages of Woodland Springs,Fort Worth,TX,Dallas-Fort Worth-Arlington,Tarrant County,271000,5.432969290874405
271020,North Collinwood,Cleveland,OH,Cleveland-Elyria,Cuyahoga County,57300,4.75815462196739
268450,Russian Hill,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1659400,6.219951085755317
272968,Bixby Area,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,597600,5.776410588807343
153338,Shenandoah,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,244900,5.388988785124714
275243,Rose Garden,San Jose,CA,San Jose-Sunnyvale-Santa Clara,Santa Clara County,1237000,6.092369699629121
194503,Eastwood,Syracuse,NY,Syracuse,Onondaga County,97600,4.989449817666692
190286,Springdale,Cherry Hill,NJ,Philadelphia-Camden-Wilmington,Camden County,363000,5.559906625036112
272716,Aberdeen,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,156800,5.195346058348419
273735,Five Points,El Paso,TX,El Paso,El Paso County,100600,5.002597980719909
183052,Murraysville,Wilmington,NC,Wilmington,New Hanover County,193800,5.287353772714747
753764,Meridian Kessler,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,310800,5.492481010128877
274014,Hill,New Haven,CT,New Haven-Milford,New Haven County,129500,5.112269768417271
272770,Angel Park Lindell,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,244500,5.3882788634596395
273832,Glendale,Salt Lake City,UT,Salt Lake City,Salt Lake County,257200,5.4102709642521845
416315,Zaferia,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,385800,5.586362223307866
273820,Gibson Springs,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,298900,5.475525915039281
188520,Cherry Hill Mall,Cherry Hill,NJ,Philadelphia-Camden-Wilmington,Camden County,249400,5.396896449142524
270861,Jamaica Hills,New York,NY,New York-Newark-Jersey City,Queens County,764000,5.88309335857569
403533,Willow Meadows - Willowbend Area,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,297600,5.473632926873841
272740,Album Park,El Paso,TX,El Paso,El Paso County,135400,5.1316186643491255
416969,East Oak Hill,Austin,TX,Austin-Round Rock,Travis County,458500,5.66133934000604
257978,South Hills,Charleston,WV,Charleston,Kanawha County,168800,5.227372442289636
269678,Southwest,Wichita,KS,Wichita,Sedgwick County,84700,4.927883410330707
242091,Bull Run,Manassas,VA,Washington-Arlington-Alexandria,Prince William County,248300,5.394976719554564
54374,Shadyside,Pittsburgh,PA,Pittsburgh,Allegheny County,380300,5.580126325411582
403516,Windsor,Denver,CO,Denver-Aurora-Lakewood,Denver County,213100,5.328583449714202
275997,University Heights,San Diego,CA,San Diego-Carlsbad,San Diego County,583000,5.7656685547590145
763006,East Woonsocket,Woonsocket,RI,Providence-Warwick,Providence County,211800,5.325925955771466
275186,River Mountain,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,276600,5.441852175773292
411585,Sandy Beach,Fall River,MA,Providence-Warwick,Bristol County,242100,5.383994789441733
343219,Riverdale,New York,NY,New York-Newark-Jersey City,Bronx County,991900,5.996467890261718
268249,Lakeview Terrace,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,552500,5.7423322823571485
141956,Edgewood,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,154500,5.188928483760853
271575,South Southwest,San Antonio,TX,San Antonio-New Braunfels,Bexar County,128300,5.108226656374929
273084,Buckroe,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,148300,5.171141151028382
417478,Green Run,Virginia Beach,VA,Virginia Beach-Norfolk-Newport News,Virginia Beach City,206100,5.314077991779213
403254,Ocean Crest,San Diego,CA,San Diego-Carlsbad,San Diego County,581000,5.764176132390331
276250,Chambersburg,Trenton,NJ,Trenton,Mercer County,55000,4.740362689494244
155158,North Cambridge,Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,786300,5.895588275666263
268220,Inner Sunset,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1656700,6.219243872245316
276222,Brentwood-Darlington,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,328600,5.516667559099043
271421,Heritage,San Antonio,TX,San Antonio-New Braunfels,Bexar County,166300,5.220892249219519
268488,South Land Park,Sacramento,CA,Sacramento--Roseville--Arden-Arcade,Sacramento County,491100,5.6911699341316035
403549,Lazy Brook - Timbergrove,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,426900,5.630326154803947
761762,Cochran's Crossing,The Woodlands,TX,Houston-The Woodlands-Sugar Land,Montgomery County,365900,5.563362409486608
269234,Windy Hill,Jacksonville,FL,Jacksonville,Duval County,152600,5.183554533618862
753744,Highland-Perkins,Baton Rouge,LA,Baton Rouge,East Baton Rouge Parish,278700,5.445136968713304
753815,Washington Square,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,383900,5.584218112117405
121689,Chevy Chase,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,1048600,6.020609853377705
213529,Mount Airy West,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,353800,5.548757828573704
250692,Fremont,Seattle,WA,Seattle-Tacoma-Bellevue,King County,791500,5.898450919198375
416334,Northeast Torrance,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,724500,5.860038389807193
275702,The Fan,Richmond,VA,Richmond,Richmond City,482900,5.683857205400346
761963,North Central,Gresham,OR,Portland-Vancouver-Hillsboro,Multnomah County,317400,5.501606922418829
273243,Chisholm Creek,Wichita,KS,Wichita,Sedgwick County,156500,5.194514341882467
342680,Pine Hills,Albany,NY,Albany-Schenectady-Troy,Albany County,172600,5.237040791379191
276242,Cedarbrook,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,188700,5.275771900164932
270268,Tower Grove South,Saint Louis,MO,St. Louis,Saint Louis City,156300,5.193958978019187
200100,College Hill,Cincinnati,OH,Cincinnati,Hamilton County,114700,5.059563417901268
55801,Glen Oaks,New York,NY,New York-Newark-Jersey City,Queens County,645600,5.809963521714014
271850,Downtown,Bellevue,WA,Seattle-Tacoma-Bellevue,King County,874300,5.941660478388393
207425,River Road,Eugene,OR,Eugene,Lane County,270400,5.432006687269598
415908,Northern Woods,Columbus,OH,Columbus,Franklin County,123300,5.090963076595732
274518,Mid-Cambridge,Cambridge,MA,Boston-Cambridge-Newton,Middlesex County,757400,5.879325300784807
753712,St Vincent-Greenbriar,Indianapolis,IN,Indianapolis-Carmel-Anderson,Marion County,205400,5.312600439261259
193555,Bulls Head,New York,NY,New York-Newark-Jersey City,Richmond County,514200,5.7111320723068415
268570,Visitacion Valley,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,877200,5.943098623005485
273404,Crocker Amazon,San Francisco,CA,San Francisco-Oakland-Hayward,San Francisco County,1044400,6.018866863150907
738023,Education Hill,Redmond,WA,Seattle-Tacoma-Bellevue,King County,802000,5.904174368284163
208709,Brookline,Pittsburgh,PA,Pittsburgh,Allegheny County,136900,5.13640344813399
274388,MacDonald Ranch,Henderson,NV,Las Vegas-Henderson-Paradise,Clark County,347100,5.540454613671412
4748,Fords,Woodbridge,NJ,New York-Newark-Jersey City,Middlesex County,290100,5.462547728802664
250050,Beacon Hill,Seattle,WA,Seattle-Tacoma-Bellevue,King County,576100,5.760497875226527
126471,Upper Grand Lagoon,Panama City,FL,Panama City,Bay County,270400,5.432006687269598
344019,Admiral,Seattle,WA,Seattle-Tacoma-Bellevue,King County,783000,5.893761762057943
764222,Midtown,Ventura,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,679800,5.832381160247041
274530,Midway,Saint Paul,MN,Minneapolis-St. Paul-Bloomington,Ramsey County,222100,5.3465485585484736
268350,Northgate,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,1126500,6.051731196059849
271096,Harlow,Eugene,OR,Eugene,Lane County,350300,5.544440137317692
42226,Lansingburgh,Troy,NY,Albany-Schenectady-Troy,Rensselaer County,117000,5.068185861746161
121716,Foggy Bottom,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,349200,5.543074235033532
121762,Mount Pleasant,Washington,DC,Washington-Arlington-Alexandria,District of Columbia,905900,5.9570802596579
275284,San Carlos,San Diego,CA,San Diego-Carlsbad,San Diego County,679900,5.832445041174111
268242,La Sierra South,Riverside,CA,Riverside-San Bernardino-Ontario,Riverside County,414500,5.617524534886292
403535,Gulfgate Riverview - Pine Valley,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,140600,5.147985320683805
118887,West Los Angeles,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1569200,6.195678299457498
10007,Arverne,New York,NY,New York-Newark-Jersey City,Queens County,377300,5.576686805200995
403283,Belmont Heights,Chicago,IL,Chicago-Naperville-Elgin,Cook County,264700,5.422753941301348
275430,South End,Hartford,CT,Hartford-West Hartford-East Hartford,Hartford County,154100,5.187802638718419
116692,Montalvo,Ventura,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,522200,5.717836867486926
276540,Riverside,Austin,TX,Austin-Round Rock,Travis County,297500,5.4734869700645685
196213,Mariner's Harbor,New York,NY,New York-Newark-Jersey City,Richmond County,373500,5.572290606151418
403531,Lawndale - Wayside,Houston,TX,Houston-The Woodlands-Sugar Land,Harris County,210600,5.323458366849468
271932,North Beacon Hill,Seattle,WA,Seattle-Tacoma-Bellevue,King County,661800,5.820726762823834
274946,Palm Heights,San Antonio,TX,San Antonio-New Braunfels,Bexar County,96100,4.982723387668545
274674,New Tacoma,Tacoma,WA,Seattle-Tacoma-Bellevue,Pierce County,326800,5.514282047860378
275683,Tennyson-Alquire,Hayward,CA,San Francisco-Oakland-Hayward,Alameda County,655500,5.816572696026103
274687,North Beach,Jacksonville,FL,Jacksonville,Duval County,194100,5.288025535388363
273885,Greater Wythe,Hampton,VA,Virginia Beach-Norfolk-Newport News,Hampton City,138300,5.140822180109311
268673,Harvey Park,Denver,CO,Denver-Aurora-Lakewood,Denver County,368400,5.566319621524811
268037,Cabrillo,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,1023800,6.010215125214226
403225,Floral park,New York,NY,New York-Newark-Jersey City,Queens County,651500,5.8139144200486035
13179,Panther Creek,The Woodlands,TX,Houston-The Woodlands-Sugar Land,Montgomery County,267300,5.4269989587565375
189015,Greentree,Cherry Hill,NJ,Philadelphia-Camden-Wilmington,Camden County,316900,5.5009222391903005
113749,Beverly Crest,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2517200,6.400917723075448
251240,Martha Lake,Lynnwood,WA,Seattle-Tacoma-Bellevue,Snohomish County,533100,5.726808682524964
274145,John Barrow,Little Rock,AR,Little Rock-North Little Rock-Conway,Pulaski County,87000,4.939519252618618
403317,Belmont Gardens,Chicago,IL,Chicago-Naperville-Elgin,Cook County,250000,5.3979400086720375
270185,Bevo Mill,Saint Louis,MO,St. Louis,Saint Louis City,91300,4.960470777534299
189979,Princeton Meadows,Plainsboro,NJ,New York-Newark-Jersey City,Middlesex County,312600,5.494988973683168
271684,Ballston-Virginia Square,Arlington,VA,Washington-Arlington-Alexandria,Arlington County,493900,5.693639026161549
273978,Hidden Valley,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,129300,5.111598524880394
403136,Emerson Hill,New York,NY,New York-Newark-Jersey City,Richmond County,679700,5.832317269922262
111854,Dobson Ranch,Mesa,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,280600,5.4480876666923415
275613,Sun City Summerlin,Las Vegas,NV,Las Vegas-Henderson-Paradise,Clark County,324500,5.511214701136388
416209,Sugar Valley,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,343500,5.535926741395569
416217,Lennox Village,Nashville,TN,Nashville-Davidson--Murfreesboro--Franklin,Davidson County,254700,5.406028944963615
273263,City College Area,Long Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,684900,5.835627166209898
268507,Sundale,Fremont,CA,San Francisco-Oakland-Hayward,Alameda County,971700,5.987532202729839
275040,Pinnacle Peak,Scottsdale,AZ,Phoenix-Mesa-Scottsdale,Maricopa County,825200,5.916559219301114
764218,West Bluff,Peoria,IL,Peoria,Peoria County,39900,4.600972895686748
272230,Riverwest,Milwaukee,WI,Milwaukee-Waukesha-West Allis,Milwaukee County,162500,5.210853365314893
275519,Springfield-Belmont,Newark,NJ,New York-Newark-Jersey City,Essex County,171100,5.2332500095411
753810,Graduate Hospital,Philadelphia,PA,Philadelphia-Camden-Wilmington,Philadelphia County,512300,5.709524355876341
273548,East Forest,Charlotte,NC,Charlotte-Concord-Gastonia,Mecklenburg County,223200,5.348694190265541
416852,South Lakes Dr - Soapstone Dr,Reston,VA,Washington-Arlington-Alexandria,Fairfax County,388700,5.589614540631266
403202,St. George,New York,NY,New York-Newark-Jersey City,Richmond County,517000,5.713490543093942
274716,North Hill,Spokane,WA,Spokane-Spokane Valley,Spokane County,174600,5.242044239369551
276532,Richmond,Portland,OR,Portland-Vancouver-Hillsboro,Multnomah County,525200,5.720324717417442
